,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited_C
4611,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,No
4612,748,France,Female,49,7,29602.08,1,0,0,163550.58,Yes
4613,745,France,Female,46,7,0.0,2,1,1,67769.94,No
4614,730,France,Male,34,1,0.0,2,1,1,126592.01,No
4615,565,France,Female,44,1,0.0,2,0,1,89602.81,No
4616,778,France,Male,37,3,141803.77,1,0,1,179421.84,No
4617,812,France,Male,24,10,0.0,2,1,1,156906.15,No
4618,526,France,Male,42,1,0.0,1,0,1,168486.02,No
4619,708,France,Female,47,0,126589.12,2,0,1,132730.07,Yes
4620,680,France,Male,33,2,108393.35,1,0,1,39057.67,No
4621,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,No
4622,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,No
4623,709,France,Female,24,3,110949.41,1,1,1,168515.61,No
4624,629,France,Male,46,1,130666.2,1,1,1,161125.67,Yes
4625,510,France,Female,45,10,103821.47,2,0,1,77878.62,No
4626,506,France,Female,32,3,0.0,1,1,1,80823.02,No
4627,605,France,Male,39,7,0.0,1,0,1,119348.28,No
4628,650,Spain,Male,32,1,132187.73,2,1,1,178331.36,No
4629,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,Yes
4630,489,Germany,Male,38,2,126444.08,2,1,1,82662.73,No
4631,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,No
4632,753,France,Female,43,5,0.0,2,1,0,109881.71,No
4633,477,Germany,Male,48,8,129250.0,2,1,1,157937.35,No
4634,610,Spain,Female,45,3,0.0,1,1,0,38276.84,Yes
4635,619,France,Female,33,2,167733.51,2,1,1,65222.48,No
4636,619,Germany,Female,31,2,56116.3,2,0,0,2181.94,No
4637,758,France,Female,30,3,141581.08,1,1,0,156249.06,No
4638,516,Germany,Male,50,7,139675.07,2,1,0,45591.23,No
4639,789,France,Female,27,8,66201.96,1,1,1,79458.12,No
4640,687,France,Female,44,9,0.0,2,0,0,103042.2,Yes
4641,485,Germany,Male,34,3,133658.24,1,1,0,70209.83,No
4642,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,No
4643,597,France,Female,60,0,131778.08,1,0,0,10703.53,Yes
4644,712,Spain,Male,74,5,0.0,2,0,0,151425.82,No
4645,522,France,Female,34,3,0.0,2,1,1,3894.34,No
4646,805,Germany,Female,26,8,42712.87,2,1,1,28861.69,No
4647,781,France,Female,28,4,0.0,2,1,0,177703.15,No
4648,689,Spain,Female,57,4,0.0,2,1,0,136649.8,Yes
4649,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,No
4650,670,France,Male,33,2,141204.65,2,1,0,76257.46,No
4651,524,Germany,Female,25,7,131402.21,1,0,0,193668.49,No
4652,734,Spain,Female,39,3,92636.96,2,1,1,125671.29,No
4653,489,France,Female,51,3,0.0,2,0,1,174098.28,Yes
4654,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,Yes
4655,622,Spain,Male,39,9,0.0,2,0,1,100862.36,No
4656,843,France,Female,38,8,134887.53,1,1,1,10804.04,No
4657,687,France,Male,48,4,0.0,2,1,1,170893.85,No
4658,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,No
4659,410,Germany,Female,50,2,102278.79,2,1,0,89822.48,No
4660,537,France,Female,41,0,0.0,2,0,1,175262.49,No
4661,780,France,Female,43,0,0.0,1,0,1,15705.27,No
4662,652,Spain,Male,58,6,0.0,2,0,1,170025.43,No
4663,620,Germany,Male,35,0,76989.97,1,1,1,17242.79,No
4664,697,France,Female,23,10,0.0,2,1,1,79734.23,No
4665,786,France,Male,35,3,0.0,2,1,0,92712.97,No
4666,850,Germany,Female,39,5,114491.82,1,1,0,99689.48,No
4667,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,Yes
4668,445,France,Male,31,7,145056.59,1,1,1,175893.53,No
4669,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,Yes
4670,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,No
4671,616,Germany,Female,45,6,128352.59,3,1,1,144000.59,Yes
4672,756,France,Female,23,1,112568.31,1,1,1,113408.11,No
4673,644,France,Male,33,2,0.0,1,1,0,96420.58,No
4674,850,Germany,Male,41,1,176958.46,2,0,1,125806.3,No
4675,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,No
4676,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,No
4677,706,Germany,Female,48,10,104478.12,3,0,1,158248.71,Yes
4678,580,Spain,Male,61,8,125921.37,1,1,1,94677.83,No
4679,777,Spain,Female,35,3,0.0,2,1,1,17257.72,No
4680,676,Germany,Male,48,3,80697.44,1,0,0,101397.86,No
4681,708,France,Female,44,2,161887.81,2,1,0,84870.23,No
4682,809,France,Male,24,7,109558.36,1,1,0,183515.13,No
4683,588,France,Male,38,1,124271.26,1,1,0,75969.19,No
4684,623,France,Male,43,1,0.0,2,1,1,146379.3,No
4685,537,Spain,Male,42,1,190569.23,1,0,1,127154.8,No
4686,536,Spain,Male,53,2,143923.96,1,1,0,2019.78,Yes
4687,769,France,Male,48,2,96542.16,2,0,1,197885.72,No
4688,690,France,Male,33,5,0.0,2,1,0,138017.68,No
4689,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,Yes
4690,497,Germany,Male,24,6,111769.14,2,1,0,55859.27,No
4691,622,Spain,Male,37,4,0.0,2,1,0,4459.5,No
4692,602,Spain,Male,30,9,113672.18,2,0,0,102135.92,No
4693,543,France,Female,32,7,147256.86,1,1,0,112771.95,No
4694,520,Spain,Male,45,7,107023.03,1,1,0,32903.93,No
4695,669,France,Male,37,1,125529.55,1,1,1,162260.93,No
4696,631,Spain,Female,41,0,0.0,1,0,0,87959.83,No
4697,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,Yes
4698,732,France,Male,62,2,0.0,2,1,1,25438.87,No
4699,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,Yes
4700,838,Spain,Male,35,0,0.0,2,0,1,197305.91,No
4701,652,France,Male,27,10,107303.72,2,0,0,44435.76,No
4702,660,France,Male,33,0,72783.42,1,0,0,181051.99,No
4703,692,Spain,Female,44,8,0.0,1,0,1,159069.37,No
4704,588,France,Female,35,0,0.0,2,1,1,155485.24,No
4705,533,Germany,Female,22,10,115743.6,1,0,0,43852.05,No
4706,850,France,Male,43,4,161256.53,1,1,1,140071.57,No
4707,511,France,Male,27,8,0.0,2,1,1,49089.36,No
4708,530,Spain,Male,44,6,0.0,2,0,0,55893.37,No
4709,554,France,Male,31,1,0.0,2,0,1,192660.55,No
4710,585,Germany,Female,40,3,162261.01,2,1,0,137028.51,No
4711,754,France,Male,39,3,74896.33,1,0,0,34430.16,No
4712,474,France,Male,54,3,0.0,1,1,0,108409.17,Yes
4713,837,Germany,Male,35,0,144037.6,1,1,0,145325.32,No
4714,567,France,Female,23,9,93522.2,1,0,1,81425.61,No
4715,800,Spain,Male,38,1,0.0,2,1,0,51553.43,No
4716,646,France,Male,18,10,0.0,2,0,1,52795.15,No
4717,627,Germany,Male,38,8,106922.92,2,0,1,84270.09,No
4718,505,France,Male,26,8,112972.57,1,1,0,145011.62,No
4719,566,Germany,Female,35,1,123042.0,1,1,0,66245.44,Yes
4720,619,Germany,Female,33,3,100488.92,2,0,1,36446.74,No
4721,757,France,Female,44,4,123322.15,1,1,0,137136.29,No
4722,648,France,Male,32,0,0.0,1,0,1,117323.31,No
4723,621,Spain,Male,42,8,68683.68,1,1,1,74157.71,No
4724,543,Germany,Male,49,6,59532.18,1,1,0,104253.56,No
4725,658,France,Female,43,7,140260.36,2,1,0,2748.72,No
4726,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,No
4727,648,France,Female,19,1,0.0,2,0,1,22101.86,No
4728,501,Germany,Male,40,5,114655.58,1,0,0,126535.92,No
4729,683,France,Female,42,4,148283.94,1,1,1,44692.63,Yes
4730,619,Spain,Female,38,1,0.0,1,1,0,112442.63,Yes
4731,705,France,Female,35,3,0.0,2,0,1,66331.01,No
4732,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,Yes
4733,710,France,Female,31,1,0.0,2,1,0,20081.3,No
4734,590,France,Female,54,4,0.0,2,1,1,93820.49,Yes
4735,725,France,Male,43,2,165896.0,2,1,0,130795.52,No
4736,638,France,Female,32,0,0.0,2,1,0,160129.99,No
4737,791,France,Male,36,6,111168.97,1,1,1,189969.91,No
4738,702,France,Female,40,1,103549.24,1,0,0,9712.52,Yes
4739,607,France,Female,32,6,0.0,2,0,0,196062.01,No
4740,535,France,Male,30,6,103804.97,1,1,1,125710.53,No
4741,651,France,Male,45,2,165901.59,2,1,0,23054.51,Yes
4742,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,No
4743,511,Spain,Female,57,8,122950.31,1,1,1,181258.76,No
4744,757,France,Female,51,1,0.0,1,1,1,22835.13,Yes
4745,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,Yes
4746,757,France,Male,32,9,0.0,2,1,0,115950.96,No
4747,663,Spain,Male,64,6,0.0,2,0,1,15876.52,No
4748,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,Yes
4749,570,Germany,Male,29,4,122028.65,2,1,1,173792.77,No
4750,850,France,Female,35,5,0.0,1,1,1,80992.8,No
4751,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,Yes
4752,659,France,Male,54,8,133436.52,1,1,0,56787.8,No
4753,454,Spain,Male,40,2,123177.01,1,1,0,148309.98,No
4754,708,France,Female,59,2,0.0,1,1,0,179673.11,Yes
4755,720,France,Female,37,2,120328.88,2,1,1,138470.21,No
4756,785,France,Female,39,1,130147.98,1,1,0,163798.41,Yes
4757,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,No
4758,493,Spain,Female,48,7,0.0,2,1,0,48545.1,No
4759,557,Spain,Male,34,3,0.0,1,0,1,123427.98,No
4760,850,France,Male,40,1,76914.21,1,1,0,174183.44,No
4761,799,France,Female,32,3,106045.92,2,1,1,17938.0,No
4762,756,France,Male,34,1,103133.26,1,1,1,90059.04,No
4763,752,France,Male,38,0,145974.79,2,1,1,137694.23,No
4764,696,Spain,Female,36,3,0.0,3,1,0,65039.9,No
4765,630,Spain,Female,49,1,0.0,2,0,1,162858.29,No
4766,659,Spain,Female,38,9,0.0,2,1,1,35701.06,No
4767,685,Spain,Male,39,9,0.0,2,1,1,18826.06,No
4768,599,Spain,Female,31,3,0.0,1,1,1,130086.47,Yes
4769,559,Spain,Female,31,1,139183.06,1,0,1,143360.56,No
4770,615,Spain,Male,19,5,0.0,2,1,0,159920.92,No
4771,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,No
4772,487,Spain,Male,44,6,61691.45,1,1,1,53087.98,No
4773,646,Germany,Female,35,1,121952.75,2,1,1,142839.82,No
4774,811,France,Female,35,7,0.0,1,1,1,178.19,No
4775,526,Spain,Male,35,5,0.0,2,1,1,105618.14,No
4776,767,Spain,Male,37,7,0.0,2,1,1,24734.25,No
4777,548,France,Female,33,1,80107.83,2,0,1,82245.67,No
4778,737,Spain,Female,45,2,0.0,2,0,1,177695.67,No
4779,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,Yes
4780,711,Spain,Male,36,8,0.0,2,1,0,55207.41,No
4781,850,Spain,Female,53,7,65407.16,2,0,0,182633.63,Yes
4782,752,France,Female,53,8,114233.18,1,1,1,51587.04,No
4783,710,France,Female,37,5,0.0,2,1,0,115403.31,No
4784,664,Spain,Female,53,7,187602.18,1,1,0,186392.99,Yes
4785,510,France,Female,22,3,156834.34,1,0,0,44374.44,No
4786,577,France,Female,34,2,0.0,2,1,1,84033.35,No
4787,529,France,Male,42,1,157498.9,1,1,1,82276.62,No
4788,757,Spain,Female,44,9,0.0,2,1,0,177528.92,No
4789,691,France,Male,41,2,0.0,1,1,1,56850.92,Yes
4790,621,Spain,Male,34,8,0.0,1,0,0,47972.65,No
4791,709,Spain,Male,35,2,0.0,2,1,0,104982.39,No
4792,756,Spain,Male,19,4,130274.22,1,1,1,133535.29,No
4793,788,France,Female,41,6,0.0,1,1,1,25571.37,No
4794,705,France,Female,39,5,149379.66,2,1,0,96075.55,No
4795,483,France,Male,29,9,0.0,1,1,1,81634.45,No
4796,719,Spain,Male,35,1,100829.94,1,1,1,165008.97,No
4797,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,No
4798,593,France,Male,41,6,0.0,2,1,1,99136.49,No
4799,551,France,Male,52,1,0.0,1,0,0,63584.55,Yes
4800,690,France,Male,39,6,0.0,2,1,0,160532.88,No
4801,823,France,Male,71,5,149105.08,1,0,1,162683.06,No
4802,512,Spain,Male,39,3,0.0,1,1,0,134878.19,No
4803,802,Spain,Male,41,5,0.0,2,1,1,134626.3,No
4804,450,Spain,Female,34,2,0.0,2,1,0,175480.93,No
4805,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,No
4806,697,France,Female,33,1,87347.7,1,1,0,172524.51,No
4807,611,France,Male,28,2,0.0,2,0,0,25395.83,No
4808,643,France,Female,33,0,137811.75,1,1,1,184856.89,No
4809,822,France,Male,37,3,105563.0,1,1,0,182624.93,No
4810,632,France,Male,38,4,0.0,2,0,0,192505.62,No
4811,575,Spain,Female,26,7,0.0,2,1,0,112507.63,No
4812,672,France,Male,31,6,91125.75,1,1,0,177295.92,No
4813,517,Spain,Male,39,3,0.0,2,0,1,12465.51,No
4814,621,Spain,Male,39,8,0.0,2,1,0,36122.96,No
4815,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,No
4816,600,France,Male,29,8,0.0,2,0,1,34747.43,No
4817,640,France,Male,28,7,0.0,2,1,1,131097.9,No
4818,752,France,Female,36,1,86837.95,1,1,1,105280.55,No
4819,613,France,Male,26,4,100446.57,1,0,1,149653.81,No
4820,484,France,Female,32,3,0.0,2,1,1,139390.99,No
4821,511,France,Female,33,3,0.0,2,1,0,132436.71,No
4822,745,France,Female,32,2,0.0,4,0,1,179705.13,Yes
4823,786,Spain,Female,32,6,114512.59,1,1,0,15796.66,No
4824,727,France,Male,35,5,136364.46,1,0,0,142754.71,No
4825,622,France,Male,31,5,106260.67,1,1,1,2578.43,No
4826,794,France,Male,24,10,146126.75,1,1,1,88992.05,No
4827,636,Spain,Male,52,4,111284.53,1,0,1,32936.44,Yes
4828,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,No
4829,687,France,Male,34,5,128270.56,1,1,0,191092.62,No
4830,660,Spain,Male,30,4,0.0,2,1,0,129149.06,No
4831,660,France,Male,35,7,0.0,2,1,0,13218.6,No
4832,617,France,Female,79,7,0.0,1,1,1,160589.18,No
4833,762,France,Male,32,10,191775.65,1,1,0,179657.83,No
4834,752,Spain,Female,35,2,0.0,1,1,0,44335.54,Yes
4835,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,No
4836,609,France,Male,26,10,126392.18,1,0,1,43651.49,No
4837,803,France,Male,28,3,0.0,2,1,0,159654.0,No
4838,556,France,Female,40,9,129860.37,1,0,0,17992.94,No
4839,531,France,Female,53,5,127642.44,1,1,0,141501.45,Yes
4840,411,France,Female,35,2,0.0,2,1,1,93825.78,No
4841,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,Yes
4842,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,Yes
4843,654,France,Male,29,2,91955.61,1,1,0,37065.66,No
4844,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,No
4845,655,France,Female,36,2,147149.59,1,1,1,87816.86,No
4846,752,France,Female,36,7,0.0,2,1,0,184866.86,No
4847,534,France,Female,23,5,104822.45,1,0,1,160176.47,No
4848,635,France,Male,42,1,146766.72,2,0,1,164357.1,No
4849,491,Germany,Male,70,6,148745.92,2,1,1,17818.33,No
4850,516,France,Male,27,9,0.0,1,1,0,142680.64,Yes
4851,530,France,Female,48,0,0.0,1,1,0,85081.09,No
4852,687,Spain,Male,35,3,0.0,2,1,1,176450.19,No
4853,684,France,Female,41,6,135203.81,2,1,1,121967.88,No
4854,706,Germany,Male,23,2,93301.97,2,0,1,127187.04,No
4855,490,Germany,Male,33,5,96341.0,2,0,0,108313.34,No
4856,796,France,Male,44,8,165326.2,1,1,1,57205.55,No
4857,849,France,Male,27,0,0.0,2,0,1,157891.86,No
4858,779,France,Female,41,10,99786.2,1,1,0,86927.53,No
4859,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,No
4860,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,No
4861,663,Spain,Female,22,9,0.0,1,1,0,29135.89,Yes
4862,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,No
4863,464,France,Female,33,10,147493.7,2,1,0,100447.53,No
4864,737,France,Male,54,9,0.0,1,1,0,83470.4,Yes
4865,590,France,Female,29,4,0.0,2,1,0,121846.81,No
4866,522,Germany,Female,37,3,95022.57,1,1,1,129107.59,No
4867,648,France,Female,34,3,0.0,1,1,0,54726.43,No
4868,754,France,Male,37,6,0.0,1,1,1,116141.72,No
4869,669,France,Male,50,4,149713.61,3,1,1,124872.42,Yes
4870,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,Yes
4871,763,France,Male,40,3,0.0,2,1,0,134281.11,No
4872,790,Spain,Male,32,3,0.0,1,1,0,91044.47,No
4873,581,France,Male,37,7,0.0,2,1,1,74320.75,No
4874,703,France,Male,43,8,0.0,2,1,0,9704.66,No
4875,571,France,Female,33,9,102017.25,2,0,0,128600.49,No
4876,657,Spain,Female,27,8,0.0,2,0,0,6468.24,No
4877,737,France,Male,44,7,0.0,2,0,0,57898.58,No
4878,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,No
4879,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,Yes
4880,751,Spain,Male,33,4,79281.61,1,1,0,117547.76,No
4881,579,France,Male,31,6,0.0,2,1,0,26149.25,No
4882,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,No
4883,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,No
4884,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,Yes
4885,562,Spain,Male,41,5,165445.04,2,1,0,85787.31,No
4886,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,No
4887,620,France,Male,37,0,107548.94,1,1,0,71175.94,No
4888,437,France,Male,49,9,111634.29,2,0,1,166440.32,No
4889,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,Yes
4890,552,Spain,Female,34,4,0.0,2,1,0,140286.69,No
4891,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,No
4892,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,Yes
4893,764,Spain,Male,29,5,0.0,2,1,0,65868.28,No
4894,585,France,Female,32,8,144705.87,2,0,0,171482.56,No
4895,784,France,Male,31,7,0.0,2,1,1,143204.41,No
4896,605,France,Male,41,5,91612.91,1,1,1,28427.84,No
4897,699,Spain,Male,40,2,0.0,1,1,0,78387.32,No
4898,544,France,Female,40,7,0.0,1,0,1,161076.92,No
4899,803,France,Female,32,9,192122.84,1,1,1,54277.45,Yes
4900,735,France,Male,41,7,179904.0,1,1,1,137180.95,No
4901,673,France,Male,59,0,178058.06,2,0,1,21063.71,Yes
4902,652,France,Male,30,2,176166.56,2,1,1,152210.81,No
4903,694,France,Male,42,3,156864.2,2,0,0,88890.75,No
4904,741,France,Female,44,7,0.0,2,1,1,190534.76,No
4905,590,Spain,Male,30,3,0.0,2,1,0,83090.35,No
4906,809,Spain,Female,33,3,0.0,2,0,1,141426.78,No
4907,523,France,Male,34,2,161588.89,1,1,1,51358.66,No
4908,540,France,Male,48,2,109349.29,1,1,0,88703.04,Yes
4909,596,Spain,Female,29,6,0.0,2,1,0,116696.77,No
4910,597,France,Female,36,9,0.0,2,1,1,7156.09,No
4911,407,Spain,Male,37,1,0.0,1,1,1,49161.12,Yes
4912,748,France,Male,60,0,152335.7,1,1,0,126743.33,Yes
4913,562,France,Female,51,1,124662.54,1,1,1,65390.46,Yes
4914,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,No
4915,710,France,Male,45,1,0.0,2,1,1,36154.66,No
4916,539,Spain,Female,39,6,62052.28,1,0,1,59755.14,No
4917,542,France,Male,32,7,107871.72,1,1,0,125302.64,No
4918,717,France,Female,36,2,99472.76,2,1,0,94274.72,Yes
4919,682,Spain,Female,50,10,128039.01,1,1,1,102260.16,No
4920,515,France,Male,33,2,0.0,2,1,1,136028.97,No
4921,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,Yes
4922,702,France,Male,26,5,56738.47,2,1,1,100442.22,Yes
4923,651,Germany,Male,34,2,90355.12,2,0,0,193597.94,No
4924,792,Germany,Male,36,5,115725.24,2,0,0,1871.25,No
4925,817,Germany,Male,58,3,114327.59,2,1,1,42831.11,No
4926,674,Germany,Female,36,6,100762.64,1,1,0,182156.86,No
4927,641,France,Female,40,9,0.0,1,0,0,151648.66,Yes
4928,513,Spain,Male,39,7,89039.9,2,1,1,146738.83,No
4929,561,France,Male,34,1,78829.53,1,1,1,12148.2,No
4930,627,Germany,Male,30,6,112372.96,1,1,1,118029.09,No
4931,682,Germany,Male,81,6,122029.15,1,1,1,50783.88,No
4932,683,France,Female,29,0,157829.12,1,0,0,129891.66,No
4933,420,Germany,Female,31,1,108377.75,2,1,1,9904.63,No
4934,670,France,Female,54,2,95507.12,1,1,1,63213.31,No
4935,505,Germany,Male,43,6,127146.68,1,0,0,137565.87,No
4936,580,Germany,Male,24,1,133811.78,1,1,0,17185.95,Yes
4937,577,France,Male,36,3,121092.47,2,0,1,143783.46,No
4938,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,No
4939,616,France,Male,37,5,144235.73,2,0,0,154957.66,Yes
4940,763,France,Female,38,0,152582.2,2,0,0,31892.82,No
4941,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,Yes
4942,592,France,Male,36,1,126477.42,1,0,0,179718.17,No
4943,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,No
4944,630,France,Male,53,5,138053.67,1,0,1,114110.97,No
4945,529,France,Female,31,2,164003.05,2,1,1,60993.23,No
4946,546,France,Female,47,8,0.0,1,1,1,66408.01,Yes
4947,753,France,Female,62,6,0.0,2,1,1,136398.9,No
4948,772,Spain,Female,39,4,122486.11,2,1,1,140709.25,No
4949,567,France,Male,36,1,0.0,2,0,0,8555.73,No
4950,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,No
4951,658,France,Male,20,7,0.0,2,0,0,187638.34,No
4952,679,Spain,Male,58,9,109327.65,1,1,1,3829.13,No
4953,629,Spain,Male,34,1,121151.05,1,0,0,119357.93,No
4954,731,Spain,Male,42,9,101043.63,1,1,1,192175.52,No
4955,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,No
4956,660,Spain,Male,33,2,80462.24,1,0,0,150422.35,No
4957,752,France,Male,39,3,0.0,1,1,0,188187.05,No
4958,655,France,Male,37,6,109093.41,2,1,0,1775.52,No
4959,543,Spain,Female,46,5,140355.6,1,1,1,85086.78,No
4960,811,France,Male,42,10,0.0,2,1,1,3797.79,No
4961,689,Germany,Male,45,0,130170.82,2,1,0,150856.38,No
4962,531,France,Female,42,2,0.0,2,0,1,90537.47,No
4963,515,France,Male,40,0,109542.29,1,1,1,166370.81,No
4964,466,France,Female,41,3,33563.95,2,1,0,178994.13,Yes
4965,782,France,Male,36,1,148795.17,2,1,1,195681.43,No
4966,611,France,Male,64,9,0.0,2,1,1,53277.15,No
4967,621,Germany,Male,40,8,174126.75,3,1,0,172490.78,Yes
4968,604,Spain,Male,41,3,0.0,1,0,0,11819.84,No
4969,655,Spain,Female,35,1,106405.03,1,1,1,82900.25,No
4970,689,Spain,Male,38,2,0.0,1,1,1,82709.8,No
4971,681,Spain,Male,30,2,128393.29,1,1,1,180593.45,No
4972,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,No
4973,617,France,Female,24,4,137295.19,2,1,1,91195.12,No
4974,638,Spain,Female,55,2,155828.22,1,0,1,108987.25,Yes
4975,743,France,Male,39,6,0.0,2,1,0,44265.28,No
4976,828,Germany,Female,25,7,144351.86,1,1,0,116613.26,No
4977,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,No
4978,540,Germany,Male,35,7,127801.88,1,0,1,84239.46,No
4979,616,Germany,Female,45,4,122793.96,1,1,1,62002.04,No
4980,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,Yes
4981,667,Spain,Female,23,6,136100.69,2,0,0,169669.33,Yes
4982,615,France,Male,30,7,0.0,2,1,1,156346.84,No
4983,543,France,Male,30,4,140916.81,1,1,0,157711.18,No
4984,553,France,Female,31,4,0.0,2,1,1,89087.4,No
4985,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,No
4986,684,Spain,Female,36,4,0.0,1,1,0,117038.96,No
4987,452,France,Female,35,7,0.0,2,1,0,164241.67,No
4988,606,France,Male,47,3,93578.68,2,0,1,137720.56,Yes
4989,629,France,Male,40,9,0.0,1,1,0,106.67,No
4990,659,Spain,Female,33,8,115409.6,1,0,1,1539.21,No
4991,493,France,Female,33,8,90791.69,1,1,1,59659.53,No
4992,794,France,Female,62,9,123681.32,3,1,0,173586.63,Yes
4993,554,France,Female,44,6,92436.86,1,1,0,126033.9,No
4994,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,Yes
4995,807,France,Female,36,4,0.0,2,0,1,147007.33,No
4996,500,Germany,Male,44,9,160838.13,2,1,0,196261.64,No
4997,722,Spain,Male,43,1,0.0,1,1,0,44560.17,Yes
4998,559,Spain,Female,40,7,144470.77,1,1,1,18917.95,No
4999,584,Spain,Female,38,3,0.0,2,1,1,4525.4,No
5000,834,Germany,Female,68,9,130169.27,2,0,1,93112.2,No
5001,754,Spain,Male,35,4,0.0,2,1,1,9658.41,No
5002,590,France,Male,43,7,81076.8,2,1,1,182627.25,Yes
5003,740,France,Male,36,7,0.0,1,1,1,13177.4,No
5004,502,Germany,Female,57,3,101465.31,1,1,0,43568.31,Yes
5005,733,France,Male,48,5,0.0,1,0,1,117830.57,No
5006,755,Germany,Female,37,0,113865.23,2,1,1,117396.25,No
5007,554,Spain,Female,46,7,87603.35,3,0,1,96929.24,Yes
5008,534,France,Male,36,4,120037.96,1,1,0,36275.94,No
5009,656,Spain,Male,33,4,0.0,2,1,0,116706.0,No
5010,575,Germany,Male,49,7,121205.15,4,1,1,168080.53,Yes
5011,480,Spain,Male,47,8,75408.33,1,1,0,25887.89,Yes
5012,575,France,Male,40,5,0.0,2,1,1,122488.59,No
5013,672,France,Female,40,3,0.0,1,1,0,113171.61,Yes
5014,758,Spain,Female,35,5,0.0,2,0,0,100365.51,No
5015,682,France,Male,50,6,121818.84,2,0,1,124151.37,No
5016,501,France,Female,29,8,0.0,2,1,0,112664.24,No
5017,746,Germany,Male,34,6,141806.0,2,1,1,183494.87,No
5018,556,France,Female,51,8,61354.14,1,1,0,198810.65,Yes
5019,823,Germany,Female,53,4,124954.94,1,0,1,131259.6,Yes
5020,491,Germany,Female,68,1,95039.12,1,0,1,116471.14,Yes
5021,638,France,Female,29,9,103417.74,1,1,1,15336.4,No
5022,734,France,Male,45,2,0.0,2,1,0,99593.28,No
5023,555,France,Male,40,10,43028.77,1,1,0,170514.21,No
5024,745,Germany,Female,44,0,119638.21,1,1,1,34265.08,Yes
5025,728,France,Male,37,3,122689.51,2,0,0,106977.53,Yes
5026,626,France,Male,44,10,0.0,2,0,0,164287.86,No
5027,681,Germany,Male,37,8,73179.34,2,1,1,25292.53,No
5028,478,France,Female,38,4,171913.87,1,1,0,51820.87,Yes
5029,709,France,Male,38,5,0.0,2,1,1,81452.29,No
5030,562,Germany,Male,33,8,92659.2,2,1,0,1354.25,No
5031,769,Germany,Female,34,7,137239.17,1,1,1,71379.92,Yes
